disp_id;client_id;account_id;account_owner
1636;1636;1349;False
1637;1637;1350;True
1638;1638;1351;True
1639;1639;1352;True
1640;1640;1353;True
1641;1641;1354;True
1642;1642;1355;True
1643;1643;1356;True
1644;1644;1357;True
1645;1645;1358;True
1646;1646;1359;True
1647;1647;1360;True
1648;1648;1361;True
1649;1649;1361;False
1650;1650;1362;True
1651;1651;1363;True
1653;1653;1365;True
1654;1654;1366;True
1655;1655;1367;True
1656;1656;1368;True
1657;1657;1369;True
1658;1658;1370;True
1659;1659;1371;True
1660;1660;1372;True
1661;1661;1373;True
1662;1662;1374;True
1663;1663;1375;True
1664;1664;1376;True
1665;1665;1376;False
1666;1666;1377;True
1667;1667;1377;False
1668;1668;1378;True
1669;1669;1379;True
1670;1670;1380;True
1671;1671;1381;True
1672;1672;1381;False
1673;1673;1382;True
1674;1674;1383;True
1675;1675;1384;True
1676;1676;1385;True
1677;1677;1385;False
1679;1679;1387;True
1680;1680;1388;True
1681;1681;1389;True
1682;1682;1390;True
1683;1683;1391;True
1684;1684;1391;False
1685;1685;1392;True
1686;1686;1393;True
1687;1687;1393;False
1688;1688;1394;True
1689;1689;1395;True
1690;1690;1396;True
1691;1691;1397;True
1692;1692;1398;True
1693;1693;1399;True
1694;1694;1399;False
1696;1696;1401;True
1697;1697;1402;True
1698;1698;1402;False
1699;1699;1403;True
1700;1700;1404;True
1701;1701;1404;False
1702;1702;1405;True
1703;1703;1406;True
1704;1704;1406;False
1705;1705;1407;True
1706;1706;1407;False
1707;1707;1408;True
1709;1709;1410;True
1710;1710;1411;True
1711;1711;1412;True
1712;1712;1412;False
1713;1713;1413;True
1714;1714;1414;True
1717;1717;1416;True
1718;1718;1417;True
1719;1719;1418;True
1720;1720;1419;True
1721;1721;1419;False
1722;1722;1420;True
1723;1723;1421;True
1724;1724;1422;True
1725;1725;1423;True
1726;1726;1423;False
1727;1727;1424;True
1728;1728;1424;False
1729;1729;1425;True
1730;1730;1426;True
1731;1731;1427;True
1733;1733;1429;True
1734;1734;1430;True
1735;1735;1430;False
1736;1736;1431;True
1737;1737;1432;True
1738;1738;1432;False
1741;1741;1434;True
1742;1742;1435;True
1743;1743;1436;True
1744;1744;1437;True
1745;1745;1438;True
1746;1746;1439;True
1747;1747;1439;False
1748;1748;1440;True
1749;1749;1441;True
1750;1750;1442;True
1751;1751;1443;True
1752;1752;1444;True
1753;1753;1445;True
1754;1754;1446;True
1755;1755;1447;True
1756;1756;1448;True
1757;1757;1448;False
1758;1758;1449;True
1759;1759;1450;True
1760;1760;1451;True
1761;1761;1452;True
1762;1762;1453;True
1763;1763;1454;True
1764;1764;1455;True
1765;1765;1456;True
1768;1768;1458;True
1769;1769;1459;True
1770;1770;1459;False
1771;1771;1460;True
1772;1772;1461;True
1774;1774;1463;True
1775;1775;1464;True
1776;1776;1465;True
1777;1777;1466;True
1778;1778;1466;False
1779;1779;1467;True
1780;1780;1468;True
1781;1781;1469;True
1782;1782;1470;True
1783;1783;1471;True
1784;1784;1472;True
1785;1785;1473;True
1786;1786;1474;True
1787;1787;1474;False
1788;1788;1475;True
1789;1789;1476;True
1790;1790;1477;True
1791;1791;1478;True
1792;1792;1479;True
1793;1793;1480;True
1794;1794;1481;True
1795;1795;1482;True
1796;1796;1483;True
1797;1797;1483;False
1798;1798;1484;True
1799;1799;1485;True
1800;1800;1486;True
1801;1801;1487;True
1802;1802;1487;False
1803;1803;1488;True
1806;1806;1490;True
1807;1807;1491;True
1808;1808;1491;False
1809;1809;1492;True
1810;1810;1493;True
1811;1811;1494;True
1812;1812;1495;True
1813;1813;1495;False
1814;1814;1496;True
1815;1815;1497;True
1816;1816;1498;True
1817;1817;1499;True
1818;1818;1499;False
1819;1819;1500;True
1820;1820;1501;True
1821;1821;1502;True
1822;1822;1503;True
1823;1823;1504;True
1824;1824;1505;True
1825;1825;1506;True
1826;1826;1507;True
1827;1827;1507;False
1828;1828;1508;True
1829;1829;1509;True
1830;1830;1510;True
1831;1831;1511;True
1832;1832;1512;True
1833;1833;1513;True
1834;1834;1514;True
1835;1835;1514;False
1836;1836;1515;True
1837;1837;1516;True
1838;1838;1516;False
1839;1839;1517;True
1840;1840;1517;False
1841;1841;1518;True
1842;1842;1519;True
1843;1843;1520;True
1844;1844;1521;True
1845;1845;1521;False
1846;1846;1522;True
1847;1847;1523;True
1848;1848;1524;True
1849;1849;1525;True
1850;1850;1526;True
1851;1851;1527;True
1852;1852;1528;True
1853;1853;1529;True
1854;1854;1530;True
1856;1856;1532;True
1857;1857;1532;False
1860;1860;1534;True
1861;1861;1535;True
1862;1862;1536;True
1863;1863;1537;True
1864;1864;1538;True
1865;1865;1538;False
1866;1866;1539;True
1867;1867;1540;True
1868;1868;1541;True
1869;1869;1542;True
1870;1870;1542;False
1871;1871;1543;True
1872;1872;1544;True
1873;1873;1544;False
1874;1874;1545;True
1875;1875;1546;True
1876;1876;1547;True
1877;1877;1548;True
1878;1878;1548;False
1879;1879;1549;True
1880;1880;1550;True
1881;1881;1551;True
1882;1882;1551;False
1883;1883;1552;True
1884;1884;1553;True
1885;1885;1554;True
1886;1886;1555;True
1887;1887;1556;True
1888;1888;1557;True
1889;1889;1558;True
1890;1890;1559;True
1891;1891;1560;True
1892;1892;1561;True
1893;1893;1561;False
1894;1894;1562;True
1895;1895;1563;True
1896;1896;1564;True
1897;1897;1565;True
1898;1898;1566;True
1899;1899;1567;True
1900;1900;1568;True
1901;1901;1568;False
1903;1903;1570;True
1904;1904;1571;True
1905;1905;1572;True
1906;1906;1573;True
1907;1907;1574;True
1908;1908;1575;True
1909;1909;1576;True
1910;1910;1577;True
1911;1911;1578;True
1912;1912;1579;True
1913;1913;1580;True
1914;1914;1581;True
1915;1915;1581;False
1916;1916;1582;True
1917;1917;1583;True
1919;1919;1584;True
1920;1920;1585;True
1921;1921;1586;True
1922;1922;1586;False
1923;1923;1587;True
1924;1924;1588;True
1925;1925;1589;True
1926;1926;1589;False
1927;1927;1590;True
1928;1928;1590;False
1929;1929;1591;True
1930;1930;1592;True
1931;1931;1593;True
1932;1932;1594;True
1934;1934;1596;True
1935;1935;1597;True
1936;1936;1598;True
1937;1937;1598;False
1938;1938;1599;True
1939;1939;1600;True
1940;1940;1600;False
1941;1941;1601;True
1942;1942;1601;False
1943;1943;1602;True
1944;1944;1603;True
1945;1945;1604;True
1946;1946;1605;True
1947;1947;1606;True
1948;1948;1607;True
1949;1949;1607;False
1950;1950;1608;True
1951;1951;1609;True
1952;1952;1610;True
1953;1953;1610;False
1954;1954;1611;True
1955;1955;1612;True
1956;1956;1613;True
1957;1957;1614;True
1958;1958;1614;False
1959;1959;1615;True
1960;1960;1616;True
1961;1961;1617;True
1962;1962;1618;True
1963;1963;1619;True
1964;1964;1620;True
1965;1965;1621;True
1966;1966;1622;True
1967;1967;1623;True
1968;1968;1623;False
1969;1969;1624;True
1970;1970;1625;True
1971;1971;1626;True
1972;1972;1627;True
1973;1973;1628;True
1974;1974;1629;True
1975;1975;1629;False
1976;1976;1630;True
1977;1977;1631;True
1978;1978;1632;True
1979;1979;1633;True
1980;1980;1634;True
1981;1981;1635;True
1982;1982;1636;True
1983;1983;1636;False
1984;1984;1637;True
1985;1985;1638;True
1986;1986;1638;False
1988;1988;1640;True
1989;1989;1641;True
1990;1990;1641;False
1991;1991;1642;True
1993;1993;1644;True
1994;1994;1644;False
1995;1995;1645;True
1996;1996;1646;True
1997;1997;1647;True
1998;1998;1648;True
1999;1999;1649;True
2000;2000;1650;True
2001;2001;1651;True
2002;2002;1652;True
2003;2003;1652;False
2004;2004;1653;True
2005;2005;1654;True
2006;2006;1655;True
2007;2007;1655;False
2008;2008;1656;True
2009;2009;1657;True
2010;2010;1658;True
2011;2011;1659;True
2012;2012;1659;False
2013;2013;1660;True
2015;2015;1662;True
2016;2016;1663;True
2017;2017;1663;False
2018;2018;1664;True
2019;2019;1665;True
2020;2020;1665;False
2021;2021;1666;True
2022;2022;1667;True
2023;2023;1667;False
2024;2024;1668;True
2025;2025;1669;True
2026;2026;1669;False
2027;2027;1670;True
2028;2028;1670;False
2029;2029;1671;True
2030;2030;1672;True
2031;2031;1673;True
2032;2032;1674;True
2033;2033;1674;False
2034;2034;1675;True
2035;2035;1675;False
2037;2037;1677;True
2038;2038;1678;True
2039;2039;1679;True
2040;2040;1680;True
2041;2041;1681;True
2042;2042;1682;True
2043;2043;1683;True
2044;2044;1684;True
2045;2045;1685;True
2046;2046;1685;False
2047;2047;1686;True
2048;2048;1687;True
2049;2049;1688;True
2050;2050;1688;False
2051;2051;1689;True
2052;2052;1689;False
2053;2053;1690;True
2054;2054;1691;True
2055;2055;1692;True
2056;2056;1693;True
2057;2057;1694;True
2058;2058;1695;True
2059;2059;1696;True
2060;2060;1696;False
2061;2061;1697;True
2062;2062;1697;False
2063;2063;1698;True
2064;2064;1699;True
2065;2065;1700;True
2066;2066;1701;True
2067;2067;1702;True
2068;2068;1703;True
2069;2069;1704;True
2070;2070;1705;True
2071;2071;1706;True
2072;2072;1707;True
2073;2073;1708;True
2074;2074;1709;True
2075;2075;1710;True
2076;2076;1711;True
2077;2077;1712;True
2078;2078;1713;True
2079;2079;1714;True
2080;2080;1715;True
2081;2081;1716;True
2082;2082;1717;True
2083;2083;1718;True
2084;2084;1719;True
2085;2085;1719;False
2086;2086;1720;True
2087;2087;1721;True
2088;2088;1722;True
2089;2089;1723;True
2090;2090;1723;False
2091;2091;1724;True
2092;2092;1725;True
2093;2093;1726;True
2094;2094;1726;False
2095;2095;1727;True
2096;2096;1728;True
2097;2097;1729;True
2098;2098;1729;False
2099;2099;1730;True
2100;2100;1731;True
2101;2101;1731;False
2102;2102;1732;True
2103;2103;1733;True
2104;2104;1734;True
2105;2105;1735;True
2106;2106;1736;True
2107;2107;1736;False
2108;2108;1737;True
2109;2109;1738;True
2110;2110;1739;True
2111;2111;1740;True
2112;2112;1741;True
2113;2113;1742;True
2114;2114;1743;True
2115;2115;1743;False
2116;2116;1744;True
2117;2117;1745;True
2118;2118;1746;True
2119;2119;1747;True
2121;2121;1749;True
2122;2122;1750;True
2123;2123;1751;True
2124;2124;1752;True
2125;2125;1753;True
2126;2126;1754;True
2128;2128;1756;True
2129;2129;1757;True
2130;2130;1758;True
2131;2131;1759;True
2132;2132;1759;False
2133;2133;1760;True
2134;2134;1760;False
2135;2135;1761;True
2136;2136;1762;True
2137;2137;1763;True
2138;2138;1764;True
2139;2139;1765;True
2140;2140;1765;False
2141;2141;1766;True
2142;2142;1767;True
2143;2143;1767;False
2144;2144;1768;True
2145;2145;1769;True
2146;2146;1770;True
2147;2147;1771;True
2148;2148;1772;True
2149;2149;1773;True
2150;2150;1774;True
2151;2151;1774;False
2152;2152;1775;True
2153;2153;1776;True
2154;2154;1777;True
2155;2155;1778;True
2156;2156;1779;True
2157;2157;1780;True
2158;2158;1781;True
2159;2159;1782;True
2160;2160;1783;True
2161;2161;1784;True
2162;2162;1784;False
2163;2163;1785;True
2164;2164;1786;True
2165;2165;1786;False
2166;2166;1787;True
2167;2167;1788;True
2168;2168;1789;True
2169;2169;1789;False
2170;2170;1790;True
2171;2171;1791;True
2172;2172;1792;True
2173;2173;1793;True
2174;2174;1794;True
2175;2175;1795;True
2176;2176;1796;True
2177;2177;1797;True
2178;2178;1798;True
2179;2179;1799;True
2180;2180;1800;True
2181;2181;1801;True
2182;2182;1802;True
2183;2183;1802;False
2184;2184;1803;True
2185;2185;1804;True
2186;2186;1805;True
2187;2187;1806;True
2188;2188;1806;False
2189;2189;1807;True
2190;2190;1808;True
2191;2191;1808;False
2192;2192;1809;True
2193;2193;1809;False
2194;2194;1810;True
2195;2195;1811;True
2196;2196;1812;True
2197;2197;1813;True
2198;2198;1814;True
2199;2199;1814;False
2200;2200;1815;True
2201;2201;1816;True
2202;2202;1816;False
2203;2203;1817;True
2204;2204;1818;True
2205;2205;1819;True
2206;2206;1820;True
2207;2207;1821;True
2208;2208;1821;False
2209;2209;1822;True
2210;2210;1822;False
2211;2211;1823;True
2212;2212;1824;True
2213;2213;1825;True
2214;2214;1826;True
2215;2215;1827;True
2216;2216;1828;True
2217;2217;1828;False
2218;2218;1829;True
2219;2219;1829;False
2220;2220;1830;True
2221;2221;1830;False
2222;2222;1831;True
2223;2223;1832;True
2224;2224;1833;True
2225;2225;1834;True
2226;2226;1835;True
2227;2227;1836;True
2228;2228;1837;True
2229;2229;1838;True
2230;2230;1839;True
2231;2231;1840;True
2232;2232;1841;True
2233;2233;1841;False
2235;2235;1843;True
2236;2236;1844;True
2237;2237;1845;True
2238;2238;1845;False
2239;2239;1846;True
2240;2240;1847;True
2241;2241;1847;False
2242;2242;1848;True
2243;2243;1848;False
2246;2246;1851;True
2247;2247;1852;True
2248;2248;1853;True
2249;2249;1854;True
2250;2250;1855;True
2251;2251;1856;True
2252;2252;1857;True
2253;2253;1857;False
2254;2254;1858;True
2255;2255;1859;True
2256;2256;1860;True
2257;2257;1861;True
2258;2258;1861;False
2259;2259;1862;True
2260;2260;1863;True
2261;2261;1863;False
2263;2263;1865;True
2264;2264;1866;True
2265;2265;1867;True
2266;2266;1868;True
2267;2267;1869;True
2268;2268;1870;True
2269;2269;1871;True
2270;2270;1872;True
2271;2271;1872;False
2274;2274;1874;True
2275;2275;1874;False
2276;2276;1875;True
2277;2277;1876;True
2278;2278;1877;True
2279;2279;1878;True
2280;2280;1879;True
2281;2281;1880;True
2282;2282;1881;True
2283;2283;1882;True
2286;2286;1884;True
2287;2287;1885;True
2288;2288;1886;True
2289;2289;1886;False
2290;2290;1887;True
2291;2291;1888;True
2292;2292;1889;True
2293;2293;1890;True
2294;2294;1891;True
2295;2295;1892;True
2296;2296;1892;False
2297;2297;1893;True
2298;2298;1893;False
2299;2299;1894;True
2300;2300;1895;True
2301;2301;1895;False
2302;2302;1896;True
2303;2303;1897;True
2304;2304;1897;False
2305;2305;1898;True
2306;2306;1898;False
2307;2307;1899;True
2308;2308;1900;True
2309;2309;1901;True
2310;2310;1902;True
2311;2311;1902;False
2312;2312;1903;True
2313;2313;1904;True
2314;2314;1905;True
2315;2315;1905;False
2316;2316;1906;True
2317;2317;1907;True
2318;2318;1908;True
2319;2319;1909;True
2320;2320;1910;True
2321;2321;1911;True
2322;2322;1912;True
2323;2323;1913;True
2324;2324;1914;True
2325;2325;1915;True
2326;2326;1916;True
2327;2327;1917;True
2328;2328;1918;True
2329;2329;1919;True
2330;2330;1920;True
2331;2331;1921;True
2332;2332;1922;True
2333;2333;1922;False
2335;2335;1924;True
2336;2336;1925;True
2337;2337;1925;False
2338;2338;1926;True
2339;2339;1926;False
2340;2340;1927;True
2341;2341;1927;False
2342;2342;1928;True
2343;2343;1929;True
2344;2344;1930;True
2345;2345;1931;True
2346;2346;1931;False
2347;2347;1932;True
2348;2348;1933;True
2349;2349;1934;True
2350;2350;1934;False
2351;2351;1935;True
2352;2352;1936;True
2353;2353;1937;True
2354;2354;1938;True
2355;2355;1939;True
2356;2356;1940;True
2357;2357;1940;False
2358;2358;1941;True
2359;2359;1941;False
2361;2361;1943;True
2362;2362;1943;False
2363;2363;1944;True
2364;2364;1945;True
2365;2365;1946;True
2366;2366;1947;True
2367;2367;1947;False
2368;2368;1948;True
2369;2369;1948;False
2370;2370;1949;True
2371;2371;1950;True
2372;2372;1951;True
2373;2373;1952;True
2374;2374;1953;True
2375;2375;1954;True
2376;2376;1954;False
2377;2377;1955;True
2378;2378;1956;True
2379;2379;1957;True
2380;2380;1958;True
2381;2381;1958;False
2382;2382;1959;True
2383;2383;1960;True
2384;2384;1960;False
2385;2385;1961;True
2386;2386;1961;False
2387;2387;1962;True
2388;2388;1963;True
2389;2389;1964;True
2390;2390;1965;True
2391;2391;1966;True
2392;2392;1967;True
2393;2393;1968;True
2394;2394;1969;True
2395;2395;1970;True
2396;2396;1971;True
2397;2397;1972;True
2398;2398;1973;True
2399;2399;1974;True
2400;2400;1975;True
2401;2401;1976;True
2402;2402;1977;True
2403;2403;1978;True
2404;2404;1979;True
2405;2405;1979;False
2406;2406;1980;True
2407;2407;1981;True
2408;2408;1982;True
2409;2409;1983;True
2410;2410;1984;True
2411;2411;1984;False
2412;2412;1985;True
2413;2413;1986;True
2414;2414;1987;True
2415;2415;1987;False
2416;2416;1988;True
2417;2417;1989;True
2418;2418;1990;True
2419;2419;1991;True
2420;2420;1992;True
2421;2421;1992;False
2422;2422;1993;True
2423;2423;1994;True
2424;2424;1995;True
2425;2425;1996;True
2426;2426;1997;True
2427;2427;1997;False
2428;2428;1998;True
2429;2429;1999;True
2430;2430;2000;True
2431;2431;2001;True
2432;2432;2002;True
2433;2433;2003;True
2434;2434;2004;True
2435;2435;2005;True
2436;2436;2006;True
2437;2437;2007;True
2438;2438;2008;True
2439;2439;2008;False
2440;2440;2009;True
2441;2441;2010;True
2442;2442;2010;False
2443;2443;2011;True
2444;2444;2012;True
2445;2445;2013;True
2447;2447;2015;True
2448;2448;2015;False
2449;2449;2016;True
2450;2450;2017;True
2451;2451;2018;True
2452;2452;2019;True
2453;2453;2020;True
2454;2454;2021;True
2455;2455;2022;True
2456;2456;2022;False
2457;2457;2023;True
2458;2458;2023;False
2459;2459;2024;True
2460;2460;2025;True
2461;2461;2026;True
2462;2462;2027;True
2463;2463;2028;True
2464;2464;2029;True
2465;2465;2030;True
2467;2467;2032;True
2468;2468;2033;True
2469;2469;2034;True
2470;2470;2035;True
2471;2471;2035;False
2472;2472;2036;True
2473;2473;2037;True
2474;2474;2038;True
2475;2475;2039;True
2476;2476;2040;True
2477;2477;2040;False
2478;2478;2041;True
2479;2479;2042;True
2480;2480;2043;True
2481;2481;2044;True
2482;2482;2045;True
2483;2483;2045;False
2484;2484;2046;True
2485;2485;2047;True
2486;2486;2048;True
2487;2487;2049;True
2488;2488;2050;True
2489;2489;2051;True
2490;2490;2052;True
2491;2491;2053;True
2492;2492;2053;False
2493;2493;2054;True
2494;2494;2055;True
2495;2495;2056;True
2496;2496;2057;True
2497;2497;2058;True
2498;2498;2059;True
2499;2499;2060;True
2500;2500;2061;True
2501;2501;2062;True
2502;2502;2063;True
2503;2503;2064;True
2504;2504;2065;True
2505;2505;2066;True
2506;2506;2067;True
2507;2507;2068;True
2508;2508;2069;True
2509;2509;2069;False
2510;2510;2070;True
2511;2511;2071;True
2512;2512;2071;False
2513;2513;2072;True
2514;2514;2073;True
2515;2515;2074;True
2516;2516;2075;True
2517;2517;2076;True
2518;2518;2076;False
2519;2519;2077;True
2520;2520;2078;True
2521;2521;2079;True
2522;2522;2080;True
2523;2523;2080;False
2524;2524;2081;True
2525;2525;2082;True
2526;2526;2083;True
2527;2527;2084;True
2528;2528;2085;True
2529;2529;2086;True
2530;2530;2087;True
2531;2531;2088;True
2532;2532;2089;True
2533;2533;2090;True
2534;2534;2091;True
2535;2535;2092;True
2536;2536;2093;True
2537;2537;2094;True
2538;2538;2095;True
2539;2539;2096;True
2540;2540;2097;True
2542;2542;2099;True
2543;2543;2099;False
2545;2545;2101;True
2546;2546;2102;True
2547;2547;2103;True
2548;2548;2104;True
2549;2549;2105;True
2550;2550;2106;True
2551;2551;2107;True
2552;2552;2108;True
2553;2553;2109;True
2554;2554;2110;True
2555;2555;2111;True
2556;2556;2112;True
2557;2557;2113;True
2558;2558;2114;True
2559;2559;2115;True
2560;2560;2116;True
2561;2561;2117;True
2562;2562;2118;True
2563;2563;2119;True
2565;2565;2121;True
2566;2566;2122;True
2567;2567;2123;True
2568;2568;2123;False
2569;2569;2124;True
2570;2570;2124;False
2571;2571;2125;True
2572;2572;2126;True
2573;2573;2127;True
2574;2574;2128;True
2576;2576;2130;True
2577;2577;2131;True
2578;2578;2132;True
2579;2579;2133;True
2580;2580;2133;False
2581;2581;2134;True
2582;2582;2135;True
2583;2583;2136;True
2584;2584;2137;True
2585;2585;2138;True
2586;2586;2139;True
2587;2587;2139;False
2588;2588;2140;True
2589;2589;2141;True
2590;2590;2142;True
2591;2591;2142;False
2592;2592;2143;True
2593;2593;2143;False
2594;2594;2144;True
2596;2596;2146;True
2597;2597;2147;True
2598;2598;2147;False
2599;2599;2148;True
2600;2600;2149;True
2601;2601;2150;True
2602;2602;2150;False
2603;2603;2151;True
2604;2604;2152;True
2605;2605;2152;False
2606;2606;2153;True
2607;2607;2154;True
2608;2608;2155;True
2609;2609;2156;True
2610;2610;2156;False
2611;2611;2157;True
2612;2612;2158;True
2613;2613;2159;True
2614;2614;2160;True
2615;2615;2161;True
2616;2616;2162;True
2617;2617;2162;False
2618;2618;2163;True
2619;2619;2164;True
2620;2620;2164;False
2621;2621;2165;True
2622;2622;2166;True
2623;2623;2167;True
2625;2625;2169;True
2626;2626;2170;True
2628;2628;2172;True
2629;2629;2172;False
2630;2630;2173;True
2631;2631;2174;True
2632;2632;2174;False
2633;2633;2175;True
2635;2635;2176;True
2636;2636;2177;True
2637;2637;2178;True
2638;2638;2179;True
2639;2639;2180;True
2640;2640;2180;False
2642;2642;2182;True
2643;2643;2183;True
2644;2644;2184;True
2645;2645;2185;True
2646;2646;2186;True
2647;2647;2187;True
2648;2648;2187;False
2650;2650;2189;True
2651;2651;2189;False
2652;2652;2190;True
2653;2653;2191;True
2654;2654;2192;True
2655;2655;2193;True
2656;2656;2194;True
2657;2657;2195;True
2658;2658;2196;True
2659;2659;2197;True
2661;2661;2199;True
2662;2662;2200;True
2663;2663;2201;True
2666;2666;2203;True
2667;2667;2204;True
2668;2668;2204;False
2669;2669;2205;True
2670;2670;2206;True
2671;2671;2207;True
2672;2672;2208;True
2673;2673;2209;True
2674;2674;2209;False
2675;2675;2210;True
2676;2676;2211;True
2677;2677;2212;True
2678;2678;2212;False
2679;2679;2213;True
2680;2680;2213;False
2681;2681;2214;True
2682;2682;2214;False
2683;2683;2215;True
2684;2684;2216;True
2685;2685;2217;True
2686;2686;2218;True
2687;2687;2218;False
2688;2688;2219;True
2689;2689;2220;True
2690;2690;2221;True
2691;2691;2222;True
2692;2692;2223;True
2693;2693;2224;True
2694;2694;2225;True
2695;2695;2225;False
2696;2696;2226;True
2697;2697;2226;False
2698;2698;2227;True
2699;2699;2227;False
2700;2700;2228;True
2701;2701;2229;True
2702;2702;2230;True
2703;2703;2231;True
2704;2704;2232;True
2705;2705;2233;True
2706;2706;2234;True
2707;2707;2235;True
2708;2708;2236;True
2709;2709;2237;True
2712;2712;2239;True
2713;2713;2240;True
2714;2714;2241;True
2715;2715;2242;True
2716;2716;2243;True
2717;2717;2244;True
2718;2718;2244;False
2719;2719;2245;True
2720;2720;2246;True
2721;2721;2247;True
2724;2724;2250;True
2726;2726;2252;True
2727;2727;2252;False
2728;2728;2253;True
2729;2729;2254;True
2730;2730;2255;True
2731;2731;2256;True
2732;2732;2257;True
2733;2733;2258;True
2734;2734;2258;False
2735;2735;2259;True
2736;2736;2260;True
2738;2738;2261;True
2739;2739;2262;True
2740;2740;2263;True
2741;2741;2264;True
2742;2742;2265;True
2743;2743;2266;True
2744;2744;2266;False
2745;2745;2267;True
2746;2746;2268;True
2747;2747;2269;True
2748;2748;2269;False
2749;2749;2270;True
2750;2750;2270;False
2751;2751;2271;True
2752;2752;2272;True
2754;2754;2274;True
2755;2755;2275;True
2756;2756;2276;True
2758;2758;2278;True
2759;2759;2279;True
2760;2760;2280;True
2761;2761;2281;True
2762;2762;2282;True
2765;2765;2285;True
2766;2766;2286;True
2767;2767;2286;False
2768;2768;2287;True
2769;2769;2288;True
2770;2770;2289;True
2771;2771;2290;True
2772;2772;2290;False
2773;2773;2291;True
2774;2774;2291;False
2775;2775;2292;True
2776;2776;2293;True
2777;2777;2294;True
2778;2778;2295;True
2779;2779;2296;True
2780;2780;2296;False
2781;2781;2297;True
2782;2782;2298;True
2783;2783;2299;True
2784;2784;2300;True
2785;2785;2301;True
2786;2786;2302;True
2787;2787;2303;True
2788;2788;2304;True
2789;2789;2305;True
2790;2790;2306;True
2791;2791;2307;True
2794;2794;2309;True
2795;2795;2309;False
2796;2796;2310;True
2797;2797;2311;True
2798;2798;2312;True
2799;2799;2313;True
2800;2800;2314;True
2801;2801;2315;True
2802;2802;2316;True
2803;2803;2317;True
2804;2804;2317;False
2805;2805;2318;True
2806;2806;2319;True
2808;2808;2321;True
2809;2809;2322;True
2810;2810;2323;True
2811;2811;2324;True
2812;2812;2325;True
2813;2813;2326;True
2814;2814;2327;True
2815;2815;2328;True
2816;2816;2328;False
2817;2817;2329;True
2818;2818;2330;True
2819;2819;2331;True
2820;2820;2332;True
2821;2821;2333;True
2822;2822;2334;True
2823;2823;2335;True
2824;2824;2336;True
2825;2825;2337;True
2826;2826;2338;True
2827;2827;2339;True
2828;2828;2340;True
2829;2829;2341;True
2830;2830;2342;True
2831;2831;2343;True
2832;2832;2344;True
2833;2833;2344;False
2834;2834;2345;True
2835;2835;2346;True
2836;2836;2347;True
2837;2837;2347;False
2838;2838;2348;True
2839;2839;2349;True
2840;2840;2349;False
2841;2841;2350;True
2842;2842;2351;True
2843;2843;2352;True
2844;2844;2353;True
2845;2845;2354;True
2846;2846;2355;True
2847;2847;2356;True
2848;2848;2356;False
2849;2849;2357;True
2850;2850;2358;True
2851;2851;2359;True
2852;2852;2360;True
2853;2853;2361;True
2854;2854;2362;True
2855;2855;2362;False
2856;2856;2363;True
2857;2857;2364;True
2858;2858;2365;True
2859;2859;2366;True
2860;2860;2367;True
2862;2862;2369;True
2863;2863;2369;False
2864;2864;2370;True
2865;2865;2371;True
2866;2866;2371;False
2867;2867;2372;True
2868;2868;2373;True
2869;2869;2374;True
2870;2870;2375;True
2871;2871;2376;True
2872;2872;2377;True
2873;2873;2378;True
2874;2874;2379;True
2875;2875;2380;True
2876;2876;2381;True
2877;2877;2382;True
2878;2878;2383;True
2879;2879;2384;True
2880;2880;2385;True
2881;2881;2386;True
2882;2882;2387;True
2883;2883;2388;True
2884;2884;2389;True
2885;2885;2390;True
2886;2886;2390;False
2887;2887;2391;True
2888;2888;2392;True
2889;2889;2393;True
2890;2890;2394;True
2891;2891;2394;False
2892;2892;2395;True
2893;2893;2396;True
2894;2894;2397;True
2895;2895;2398;True
2896;2896;2399;True
2897;2897;2400;True
2898;2898;2400;False
2899;2899;2401;True
2900;2900;2402;True
2901;2901;2403;True
2902;2902;2404;True
2903;2903;2404;False
2904;2904;2405;True
2905;2905;2405;False
2906;2906;2406;True
2907;2907;2406;False
2908;2908;2407;True
2909;2909;2408;True
2910;2910;2409;True
2911;2911;2410;True
2912;2912;2410;False
2913;2913;2411;True
2915;2915;2413;True
2916;2916;2414;True
2917;2917;2415;True
2918;2918;2416;True
2919;2919;2416;False
2920;2920;2417;True
2921;2921;2418;True
2922;2922;2419;True
2923;2923;2420;True
2924;2924;2421;True
2925;2925;2421;False
2926;2926;2422;True
2927;2927;2422;False
2928;2928;2423;True
2929;2929;2424;True
2930;2930;2425;True
2932;2932;2427;True
2933;2933;2428;True
2934;2934;2428;False
2935;2935;2429;True
2936;2936;2430;True
2937;2937;2431;True
2938;2938;2432;True
2939;2939;2433;True
2940;2940;2434;True
2941;2941;2435;True
2942;2942;2436;True
2943;2943;2437;True
2944;2944;2438;True
2945;2945;2439;True
2946;2946;2439;False
2947;2947;2440;True
2948;2948;2441;True
2949;2949;2442;True
2950;2950;2443;True
2951;2951;2444;True
2952;2952;2445;True
2953;2953;2446;True
2954;2954;2447;True
2955;2955;2447;False
2956;2956;2448;True
2957;2957;2449;True
2958;2958;2450;True
2959;2959;2451;True
2960;2960;2452;True
2961;2961;2452;False
2962;2962;2453;True
2963;2963;2453;False
2964;2964;2454;True
2965;2965;2455;True
2966;2966;2456;True
2967;2967;2457;True
2968;2968;2458;True
2969;2969;2459;True
2970;2970;2459;False
2971;2971;2460;True
2972;2972;2461;True
2974;2974;2463;True
